"ID number","Date","Site","Plot","AM/PM","Quadrant","Field ID","Field sex","Lab ID","Lab sex","Caught on","Previously marked?","Collected?","Notes"
"MS4","08/26/19","401 Trail",3,"PM",3,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/27/19","Waterfall",1,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"AM",1,"Bombus frigidus","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"AM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS1","08/27/19","Waterfall",6,"AM",2,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","Y","uncertain about ID"
"MS2","08/27/19","Waterfall",6,"AM",2,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","Y",
,"08/27/19","Waterfall",6,"AM",2,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","N",
"MS3","08/27/19","Waterfall",6,"AM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y",
,"08/27/19","Waterfall",6,"AM",4,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","N",
"MS4","08/27/19","Waterfall",6,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/27/19","Waterfall",6,"AM",1,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"AM",1,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"AM",1,"Sphecodes sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",5,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",5,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
"MS5","08/27/19","Waterfall",5,"AM",4,"Colletes sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/27/19","Waterfall",5,"AM",4,"Hylaeus sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",5,"AM",4,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",3,"AM",3,"Hylaeus sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"PM",4,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"PM",4,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
"MS6","08/27/19","Waterfall",6,"PM",4,"Halictus rubicundus","m",,,"Potentilla pulcherrima","N","Y",
,"08/27/19","Waterfall",6,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",5,"PM",3,"Colletes sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",5,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",2,"PM",1,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/27/19","Waterfall",1,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"PM",2,"Halictus rubicundus","m",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"PM",1,"Bombus occidentalis","q",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"PM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/27/19","Waterfall",1,"PM",2,"Bombus frigidus","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"AM",2,"Bombus bifarius","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",3,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",3,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",3,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",5,"AM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",5,"AM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",5,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"AM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"AM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"AM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"AM",1,"Bombus bifarius","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"AM",1,"Bombus bifarius","m",,,"Heliomeris multiflora","N","N",
"MS1","08/28/19","401 Trail",1,"AM",4,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS2","08/28/19","401 Trail",1,"AM",3,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/28/19","401 Trail",6,"AM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",6,"AM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
"MS3","08/28/19","401 Trail",6,"AM",2,"Hylaeus sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/28/19","401 Trail",5,"PM",3,"Bombus frigidus","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",5,"PM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"PM",1,"Bombus frigidus","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"PM",1,"Bombus sp.","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",1,"PM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/28/19","401 Trail",6,"PM",4,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/28/19","401 Trail",6,"PM",3,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/28/19","401 Trail",6,"PM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",6,"PM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
"MS4","08/28/19","401 Trail",6,"PM",3,"Halictus rubicundus","m",,,"Potentilla pulcherrima","N","Y",
,"08/28/19","401 Trail",6,"PM",4,"Halictus rubicundus","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS5","08/28/19","401 Trail",6,"PM",3,"Hoplitis robusta","f",,,"Potentilla pulcherrima","N","Y",
,"08/28/19","401 Trail",3,"PM",1,"Halictus rubicundus","m",,,"Potentilla pulcherrima","N","N",
,"08/28/19","401 Trail",3,"PM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
"MS6","08/28/19","401 Trail",3,"PM",2,"Sphecodes sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/28/19","401 Trail",3,"PM",4,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",3,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",4,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"PM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"PM",2,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"PM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/28/19","401 Trail",2,"PM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/28/19","401 Trail",2,"PM",3,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
"MS1","08/29/19","Waterfall",5,"AM",1,"Lasioglossum sp.","m",,,"Heliomeris multiflora","N","Y",
,"08/29/19","Waterfall",1,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/29/19","Waterfall",1,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/29/19","Waterfall",1,"AM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS2","08/29/19","Waterfall",6,"AM",1,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","Y",
,"08/29/19","Waterfall",6,"AM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
"MS3","08/29/19","Waterfall",6,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/29/19","Waterfall",2,"AM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/29/19","Waterfall",3,"AM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","yellow","N",
"MS1","08/30/19","401 Trail",6,"AM",1,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","Y",
,"08/30/19","401 Trail",6,"AM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/30/19","401 Trail",6,"AM",2,"Bombus flavifrons","w",,,"Agoseris glauca","N","N",
,"08/31/19","Waterfall",2,"AM",3,"Bombus frigidus","m",,,"Heliomeris multiflora","N","N",
,"08/31/19","Waterfall",2,"AM",3,"Bombus sp.","m",,,"Heliomeris multiflora","N","N",
,"08/31/19","Waterfall",4,"AM",1,"Bombus flavifrons","m",,,"Erigeron speciosus","N","N",
"MS1","08/31/19","Waterfall",4,"AM",3,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS2","08/31/19","Waterfall",4,"AM",3,"Hylaeus sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/31/19","Waterfall",6,"AM",2,"Bombus appositus","m",,,"Agoseris glauca","N","N",
,"08/31/19","Waterfall",6,"AM",2,"Bombus appositus","m",,,"Agoseris glauca","N","N",
,"08/31/19","Waterfall",6,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
"MS3","08/31/19","Waterfall",6,"AM",4,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","Y",
,"08/31/19","Waterfall",3,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/31/19","Waterfall",6,"PM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"08/31/19","Waterfall",4,"PM",4,"Hylaeus sp.","f",,,"Potentilla pulcherrima","N","N",
"MS4","08/31/19","Waterfall",4,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/31/19","Waterfall",2,"PM",3,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","N",
,"08/31/19","Waterfall",3,"PM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS1","09/02/19","401 Trail",2,"AM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y",
,"09/02/19","401 Trail",6,"AM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
"MS2","09/02/19","401 Trail",6,"AM",1,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS3","09/02/19","401 Trail",6,"AM",1,"Hoplitis robusta","f",,,"Potentilla pulcherrima","N","Y",
"MS4","09/02/19","401 Trail",5,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"09/02/19","401 Trail",5,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"09/02/19","401 Trail",5,"PM",1,"Bombus appositus","q",,,"Gentiana parryi","N","N",
,"09/02/19","401 Trail",4,"PM",2,"Bombus appositus","q",,,"Gentiana parryi","N","N",
,"09/02/19","401 Trail",1,"PM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"09/02/19","401 Trail",1,"PM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/02/19","401 Trail",1,"PM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/02/19","401 Trail",2,"PM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"09/02/19","401 Trail",3,"PM",2,"Bombus bifarius","m",,,"Heliomeris multiflora","N","N",
,"09/02/19","401 Trail",3,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"09/02/19","401 Trail",6,"PM",1,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/02/19","401 Trail",6,"PM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"09/02/19","401 Trail",6,"PM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
"MS1","09/03/19","Waterfall",2,"AM",4,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS2","09/03/19","Waterfall",6,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"09/03/19","Waterfall",6,"AM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
"MS3","09/03/19","Waterfall",6,"AM",4,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","Y",
,"09/03/19","Waterfall",6,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"09/03/19","Waterfall",6,"AM",1,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/03/19","Waterfall",6,"AM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/03/19","Waterfall",5,"AM",4,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
,"09/03/19","Waterfall",5,"AM",4,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
,"09/03/19","Waterfall",1,"AM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"09/03/19","Waterfall",4,"PM",1,"Lasioglossum sp.","m",,,"Dasiphora fruticosa","N","N",
,"09/03/19","Waterfall",6,"PM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/03/19","Waterfall",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"09/03/19","Waterfall",6,"PM",1,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
,"09/03/19","Waterfall",1,"PM",1,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus sp.","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",3,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"AM",1,"Bombus frigidus","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",6,"AM",1,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"09/04/19","401 Trail",4,"PM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",2,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
,"09/04/19","401 Trail",4,"PM",1,"Bombus flavifrons","m",,,"Symphyotrichum foliaceum","N","N",
